x,y,z,phi1,PHI,phi2,phase,grain_id_true
10.0,0.0,4.0,157.5088017920956,28.151839775644305,178.730080763046,1,1
10.0,0.0,5.0,157.7253944064493,19.73323077176505,181.19636655818792,1,1
10.0,0.0,6.0,240.88793780410873,54.74305074545012,188.80650488401284,1,3
10.0,0.0,7.0,234.48979689551922,56.60068570883653,188.43046018639603,1,3
10.0,0.0,8.0,242.95021412099882,54.102449770249635,183.8984240398001,1,3
10.0,0.0,9.0,236.2109750171248,52.679285563077016,190.65342370362572,1,3
10.0,1.0,0.0,162.2314722439044,22.74777538635177,181.2419869514597,1,1
10.0,1.0,1.0,158.77550606942296,21.739247496610812,177.4666144585684,1,1
10.0,1.0,2.0,157.71286957330807,18.266670626685414,178.89542143671875,1,1
10.0,1.0,3.0,158.35683430129626,23.77907057597716,178.49107041045633,1,1
10.0,1.0,4.0,158.04733044225347,19.78457301245407,178.44442907324495,1,1
10.0,1.0,5.0,160.37402305405644,18.99465234163839,178.49108486069238,1,1
10.0,1.0,6.0,215.86588468965584,164.02115342683905,30.288562797835183,1,6
10.0,1.0,7.0,239.12282749120746,53.08630996713021,188.1573790912448,1,3
10.0,1.0,8.0,236.1761267451424,58.8761310357162,193.31321678592104,1,3
10.0,1.0,9.0,236.29753254222425,57.47988067043016,185.3581583854642,1,3
10.0,2.0,0.0,160.9189826460274,18.971837707552144,179.4013040734024,1,1
10.0,2.0,1.0,156.43688142251992,21.488413132810056,175.8803518656706,1,1
10.0,2.0,2.0,160.35302930972054,20.034982327951663,179.53771960042155,1,1
10.0,2.0,3.0,157.6434021548574,21.696919013273497,178.61214435183757,1,1
10.0,2.0,4.0,156.59279086960095,22.48107676236685,182.00424189339088,1,1
10.0,2.0,5.0,156.4711714059538,24.95437260019348,182.08303688902365,1,1
10.0,2.0,6.0,213.16973013509227,162.2393333016566,32.6247359693352,1,6
10.0,2.0,7.0,213.84597511682952,170.70956479461177,31.946195282891885,1,6
10.0,2.0,8.0,213.1610156256191,162.95866827636442,34.68732861305925,1,6
10.0,2.0,9.0,237.02227494882047,56.221999915830175,189.7106943904588,1,3
10.0,3.0,0.0,157.32378663747704,21.85960356805005,178.22498781726568,1,1
10.0,3.0,1.0,160.00874225441467,23.310204260351938,177.76316042829126,1,1
10.0,3.0,2.0,158.59938302561488,21.122932760840783,174.9094631412582,1,1
10.0,3.0,3.0,159.05410277041463,26.368307101207748,176.20806967979402,1,1
10.0,3.0,4.0,156.58516117798632,19.86084218663138,180.01626678276943,1,1
10.0,3.0,5.0,216.34002856502283,165.54991819148725,29.61378958791684,1,6
10.0,3.0,6.0,215.46739221527466,162.15355111262306,32.20415704307126,1,6
10.0,3.0,7.0,217.36551160973463,162.8916150124161,28.12674877894319,1,6
10.0,3.0,8.0,219.1729198496572,164.4155808716555,34.6830254655656,1,6
10.0,3.0,9.0,214.848559786966,165.52149748024937,32.98304941057438,1,6
10.0,4.0,0.0,156.3728223366422,22.278951730307856,177.3651686843238,1,1
10.0,4.0,1.0,155.42097708565146,22.742269567021722,177.65872061097033,1,1
10.0,4.0,2.0,158.09468864948786,19.19081822735171,181.91430069753903,1,1
10.0,4.0,3.0,160.5118240441016,24.228962234003475,177.54706043047648,1,1
10.0,4.0,4.0,211.0686751417722,170.65291301068189,31.709773557240844,1,6
10.0,4.0,5.0,213.4931689734343,166.91191645473484,34.58623094865994,1,6
10.0,4.0,6.0,215.19088568131573,168.88310017255097,34.35244847059533,1,6
10.0,4.0,7.0,212.7408977789492,164.37048210404186,34.084026850308355,1,6
10.0,4.0,8.0,208.75063436650953,165.57960044217424,28.432226564253543,1,6
10.0,4.0,9.0,214.05755549692338,165.19341446119208,30.965409122347914,1,6
10.0,5.0,0.0,157.11915921438197,19.31325223337009,183.80706802210656,1,1
10.0,5.0,1.0,162.88254408040243,19.211690221229325,182.01479658818604,1,1
10.0,5.0,2.0,157.50893987312602,22.27280583848217,178.1138511661787,1,1
10.0,5.0,3.0,156.86426733729604,24.33891513095699,178.56719556882416,1,1
10.0,5.0,4.0,214.12252967694164,162.86728775964772,29.754414410919473,1,6
10.0,5.0,5.0,211.5355331907014,165.96497963053005,29.153609216869366,1,6
10.0,5.0,6.0,214.6563671463227,168.9690871765088,34.51107887572608,1,6
10.0,5.0,7.0,215.17160946300726,165.7420694799437,36.07303438327114,1,6
10.0,5.0,8.0,216.45660678909135,165.17404369161895,28.53672502145137,1,6
10.0,5.0,9.0,216.20460805957183,167.95999646481593,30.316768568568783,1,6
10.0,6.0,0.0,159.1857580562844,21.054386471965447,177.80180335510258,1,1
10.0,6.0,1.0,152.3065210650113,21.418774095755083,180.65937651029765,1,1
10.0,6.0,2.0,156.89588714177995,22.0965763386115,176.39715232466452,1,1
10.0,6.0,3.0,216.1286189731728,165.40595266728562,29.552134309635484,1,6
10.0,6.0,4.0,218.35757681082376,168.1078662826195,30.443900706636896,1,6
10.0,6.0,5.0,216.35707647160717,167.13904732561542,33.29352428659073,1,6
10.0,6.0,6.0,211.54430993446246,168.13545088697938,30.61327068821482,1,6
10.0,6.0,7.0,214.4505180255506,171.78679803499213,32.52669728683549,1,6
10.0,6.0,8.0,214.35139185776976,160.8420157575955,35.06835952881291,1,6
10.0,6.0,9.0,211.98112555493688,163.50347592033708,31.053590770713804,1,6
10.0,7.0,0.0,162.16092430554133,23.99005656648228,177.850707455236,1,1
10.0,7.0,1.0,159.2518715514747,20.41480965430173,178.62471001303686,1,1
10.0,7.0,2.0,158.64434868913364,24.46950726207142,180.76220059942776,1,1
10.0,7.0,3.0,216.4690509793735,165.03874424951658,33.697012068860325,1,6
10.0,7.0,4.0,215.02597911256132,163.37266064407436,30.901298212689884,1,6
10.0,7.0,5.0,215.43691511224665,168.01482106758883,31.438419615746007,1,6
10.0,7.0,6.0,212.53501815538527,166.06448099493463,32.111476900453766,1,6
10.0,7.0,7.0,215.66529359365478,168.02274724871623,34.16723984180172,1,6
10.0,7.0,8.0,213.84936233323842,164.49125585489398,29.41592439235234,1,6
10.0,7.0,9.0,216.95810584477647,169.49114933693886,31.084441456008864,1,6
10.0,8.0,0.0,139.31584855564742,52.53650965928464,299.61861014640175,1,8
10.0,8.0,1.0,141.02289316914067,45.84238523015073,300.05551669191743,1,8
10.0,8.0,2.0,137.55104691465584,45.946827230136726,297.4599370809206,1,8
10.0,8.0,3.0,213.75696959775394,165.37483603996563,28.199398511465603,1,6
10.0,8.0,4.0,217.5870378923176,168.69307296831826,27.09860814053602,1,6
10.0,8.0,5.0,217.56610894227362,164.01378220587017,33.891110559850574,1,6
10.0,8.0,6.0,215.08365538872494,166.00476951462255,31.423706590011747,1,6
10.0,8.0,7.0,218.10676759229992,163.00973558478577,33.29288223739384,1,6
10.0,8.0,8.0,217.91390672232515,167.67395930452236,37.492983106640686,1,6
10.0,8.0,9.0,213.91397441647632,168.344471474073,31.590539582635977,1,6
10.0,9.0,0.0,142.86754142199354,48.82447472453928,297.4197768800629,1,8
10.0,9.0,1.0,143.0430976136378,47.668835460852826,294.97151082872256,1,8
10.0,9.0,2.0,138.66627956513207,50.34900025713658,301.7324850940884,1,8
10.0,9.0,3.0,140.2027433791402,52.15131482647145,294.93667540011495,1,8
10.0,9.0,4.0,214.11794611816237,165.20427926120615,31.56627920322759,1,6
10.0,9.0,5.0,215.45289838738745,167.653712920487,30.752318276520338,1,6
10.0,9.0,6.0,215.58613019961297,165.8263186914373,29.578764076386545,1,6
10.0,9.0,7.0,214.96262170631496,165.58174732245917,31.448660099640218,1,6
10.0,9.0,8.0,215.32416987947346,166.1284019667327,30.765961223206354,1,6
10.0,9.0,9.0,218.5528383806902,162.89690774753362,29.982898720606002,1,6
10.0,10.0,0.0,146.19798452155447,46.50016050408858,295.2901849906158,1,8
10.0,10.0,1.0,141.58327623550693,44.149851286051984,297.81393336997155,1,8
10.0,10.0,2.0,144.90777614812836,45.254515148068975,293.7421381880885,1,8
10.0,10.0,3.0,136.29569575296605,51.01692180626932,301.06754550562516,1,8
10.0,10.0,4.0,138.62529197684324,50.57359585581977,301.8674130095974,1,8
10.0,10.0,5.0,219.8986870880362,165.29584394911444,25.863695829827176,1,6
10.0,10.0,6.0,213.12138971527375,164.8337455668618,31.187745019156953,1,6
10.0,10.0,7.0,214.75607764124814,168.84339284374138,35.16728894965646,1,6
10.0,10.0,8.0,214.79128384883546,168.83409954121913,32.80046438305647,1,6
10.0,10.0,9.0,215.41818067217685,168.38534314629354,32.05240610504748,1,6
10.0,11.0,0.0,144.31606355612402,45.77264800790094,297.245910738361,1,8
10.0,11.0,1.0,139.6531955499698,49.78283175792285,301.0577190587357,1,8
10.0,11.0,2.0,139.86924571163323,45.66135735318718,300.2301717169242,1,8
10.0,11.0,3.0,141.70439470127565,44.2629516515972,298.33653124461006,1,8
10.0,11.0,4.0,135.97031440238675,47.19032866910051,296.10088338161853,1,8
10.0,11.0,5.0,142.04117557260992,49.14849890617956,294.98189709443335,1,8
10.0,11.0,6.0,217.6322235601266,162.04644965605678,32.7531291006779,1,6
10.0,11.0,7.0,213.02733104056588,164.94157406794653,33.23049830220473,1,6
10.0,11.0,8.0,216.68128203405888,169.62249806497059,31.63058191915097,1,6
10.0,11.0,9.0,216.10523625297068,164.70715336706826,32.368761764754126,1,6
10.0,12.0,0.0,140.83593555102152,48.63879303267924,294.60199166493675,1,8
10.0,12.0,1.0,140.6143955150441,49.60233634137773,296.9284611434273,1,8
10.0,12.0,2.0,137.08635373166487,52.10334106005452,299.4312057567615,1,8
10.0,12.0,3.0,139.38759340358448,46.18126903636981,296.42180629249157,1,8
10.0,12.0,4.0,143.14559619555578,49.18331293223722,296.9837045670321,1,8
10.0,12.0,5.0,141.25220718095844,46.72029192064363,302.2570911485904,1,8
10.0,12.0,6.0,74.255806477109,6.864119178820538,115.39854559007051,1,7
10.0,12.0,7.0,63.12302974018845,3.9358809209329912,113.31722824121356,1,7
10.0,12.0,8.0,215.63329726211933,164.997913704977,27.983165350843652,1,6
10.0,12.0,9.0,214.42114929728774,167.41626113022326,33.4020535805786,1,6
10.0,13.0,0.0,135.80177631540155,48.56450993732507,295.3438260547654,1,8
10.0,13.0,1.0,141.8837770967191,50.547207509395854,296.39359581971786,1,8
10.0,13.0,2.0,138.19354067203685,47.80095140475894,293.25706792649385,1,8
10.0,13.0,3.0,140.72115851053778,48.19529922313451,300.6479648256658,1,8
10.0,13.0,4.0,67.84769507223409,6.615587471853576,113.40731390697215,1,7
10.0,13.0,5.0,67.99151302258521,5.125237853207955,119.66001706785356,1,7
10.0,13.0,6.0,68.70018785001885,8.470555306234436,116.10812452094244,1,7
10.0,13.0,7.0,67.04089160202916,7.675181184760122,118.77679301375994,1,7
10.0,13.0,8.0,106.19032121710663,19.906059292871184,243.88211863301805,1,0
10.0,13.0,9.0,108.26160384700931,19.118532827855724,244.4017108474178,1,0
10.0,14.0,0.0,140.01009420370892,48.12031200437141,298.64252548462173,1,8
10.0,14.0,1.0,65.10656695890218,3.954498227010869,118.5282858503467,1,7
10.0,14.0,2.0,72.89326214522204,6.087248660438808,116.56849688884482,1,7
10.0,14.0,3.0,71.228283105437,9.727311376001959,112.47866478389504,1,7
10.0,14.0,4.0,68.45420575835045,7.352807979056017,118.78513067129461,1,7
10.0,14.0,5.0,76.73754380516355,7.576588896910362,113.636594731505,1,7
10.0,14.0,6.0,71.59642731508002,11.5646637739665,117.39886965510567,1,7
10.0,14.0,7.0,68.09284188226823,10.74127150433819,118.92003396530667,1,7
10.0,14.0,8.0,106.83606714417118,18.63107840242147,249.06944834148632,1,0
10.0,14.0,9.0,112.94713960844992,17.396222662437467,245.3282685973771,1,0
10.0,15.0,0.0,73.3834535471364,5.35074568275195,118.13011483241652,1,7
10.0,15.0,1.0,67.53914154472311,10.485229979937227,116.55110021430738,1,7
10.0,15.0,2.0,73.28137938486375,9.197486213806817,114.4889040183721,1,7
10.0,15.0,3.0,73.68949006937316,11.55526159133591,119.06086506307548,1,7
10.0,15.0,4.0,68.79732337160299,7.4351291152936945,117.4543287517544,1,7
10.0,15.0,5.0,68.84547951727602,12.249309270248789,117.46929085532507,1,7
10.0,15.0,6.0,63.64822390590527,9.00778437386172,116.22956337095337,1,7
10.0,15.0,7.0,109.4637024642419,16.61053946975122,248.44854995495837,1,0
10.0,15.0,8.0,112.61433161373104,18.327583339707353,245.4288962269932,1,0
10.0,15.0,9.0,109.5505961402449,17.633306957677732,244.18158719966712,1,0
10.0,16.0,0.0,71.88162611343266,9.196037181263021,120.65198169106286,1,7
10.0,16.0,1.0,73.2923959405707,6.645101288651069,118.90841299793288,1,7
10.0,16.0,2.0,68.5343502407967,9.618819485297863,116.02181780826749,1,7
10.0,16.0,3.0,68.32093461227275,8.752013998642482,111.28260238636612,1,7
10.0,16.0,4.0,66.5365171749564,7.733687302975858,117.30806757580727,1,7
10.0,16.0,5.0,69.66041611422422,4.320117669201809,115.14036728425764,1,7
10.0,16.0,6.0,71.55059279109426,9.623233889312573,117.07758419032844,1,7
10.0,16.0,7.0,112.58157913232927,18.584276413647164,244.43681152624518,1,0
10.0,16.0,8.0,108.95108055609407,14.03069812591669,246.0502184233987,1,0
10.0,16.0,9.0,112.51782247965555,19.341416240362054,249.92549906869738,1,0
10.0,17.0,0.0,69.8455769930258,11.288572315974482,116.66690500848767,1,7
10.0,17.0,1.0,73.86125087584283,8.091788474899337,118.7084374141814,1,7
10.0,17.0,2.0,73.81208726717294,7.713665306857586,117.6013009055529,1,7
10.0,17.0,3.0,73.45118325047672,7.841922150379505,114.14956572716325,1,7
10.0,17.0,4.0,75.56641128877406,7.042113781174736,117.49025594646191,1,7
10.0,17.0,5.0,73.38791042921227,6.649120976304162,114.64801788624409,1,7
10.0,17.0,6.0,110.28609393739872,13.163346704045276,245.61457028569782,1,0
10.0,17.0,7.0,110.25667988223037,16.924690017635257,242.5715462248245,1,0
10.0,17.0,8.0,113.54836072600025,17.83345836653817,249.81375477119772,1,0
10.0,17.0,9.0,109.01503103635159,15.395044902465251,246.99253062392785,1,0
10.0,18.0,0.0,70.0311236291486,5.287989392110897,120.67921621125411,1,7
10.0,18.0,1.0,69.08915917444698,3.809376840462938,120.24509581371208,1,7
10.0,18.0,2.0,69.37990434333739,6.725993986930641,113.00937561298693,1,7
10.0,18.0,3.0,74.6521497682104,5.105368756312711,117.25651395463665,1,7
10.0,18.0,4.0,72.76499568646824,9.162679534210103,116.97438411716095,1,7
10.0,18.0,5.0,105.44883850709459,15.576675822155813,246.7887500542489,1,0
10.0,18.0,6.0,107.77056773955145,18.069345844658148,247.9610882289038,1,0
10.0,18.0,7.0,111.9357093834953,14.683062418683242,251.51538157763753,1,0
10.0,18.0,8.0,111.48147716262343,17.57691441630108,248.90835443949794,1,0
10.0,18.0,9.0,115.39644207158435,14.092466659024263,245.7776875066259,1,0
10.0,19.0,0.0,64.54339608600283,8.627753570827139,118.04229146035148,1,7
10.0,19.0,1.0,70.45694766813368,6.521667329778442,112.04864367269822,1,7
10.0,19.0,2.0,71.47080879637988,11.713821048477966,115.66804292106215,1,7
10.0,19.0,3.0,71.64259842466547,4.261110270679676,118.25012621035758,1,7
10.0,19.0,4.0,69.55955757981307,6.2139023130625075,115.19710164639106,1,7
10.0,19.0,5.0,108.69438505239496,18.520102473680055,243.10167741750016,1,0
10.0,19.0,6.0,108.71660458041174,17.48235937324123,243.7103408819263,1,0
10.0,19.0,7.0,113.8602552696148,15.586127961810881,244.75923223607853,1,0
10.0,19.0,8.0,107.36522537350139,21.801356570339557,247.6213562224572,1,0
10.0,19.0,9.0,107.41066992901932,20.238849101988226,246.80609487425838,1,0
11.0,0.0,0.0,159.0936329364118,21.111578912104836,176.40296073167949,1,1
11.0,0.0,1.0,159.27977756619023,20.63569048761095,182.70050075061545,1,1
11.0,0.0,2.0,155.358149764865,25.71471471631914,177.99209791656403,1,1
11.0,0.0,3.0,159.19550462235293,24.029977567656495,176.70304161639143,1,1
11.0,0.0,4.0,160.6534220997013,15.079277725190195,176.43213718414782,1,1
11.0,0.0,5.0,156.0221128530203,18.666770562929162,177.6977749351501,1,1
11.0,0.0,6.0,239.53069181684032,57.97082965995075,187.86308080866513,1,3
11.0,0.0,7.0,236.80586658241387,57.05155630792146,187.54228196276117,1,3
11.0,0.0,8.0,240.83101979230335,58.03610658292679,187.30012051174018,1,3
11.0,0.0,9.0,236.32304454262484,54.51793871561274,185.88564835473562,1,3
11.0,1.0,0.0,157.70639221504638,22.603287768333246,179.96165513357613,1,1
11.0,1.0,1.0,158.33630723728572,22.004290247330356,178.5961446464122,1,1
11.0,1.0,2.0,157.25977412355422,19.823159152288472,174.19711719416495,1,1
11.0,1.0,3.0,156.8104822758885,23.08613483850187,176.6009105266487,1,1
11.0,1.0,4.0,157.87224099710494,23.109696801722144,179.53944151423548,1,1
11.0,1.0,5.0,155.6975458479044,24.513579673413854,181.14317472815716,1,1
11.0,1.0,6.0,235.50993560354152,53.921920565494304,190.38507855467472,1,3
11.0,1.0,7.0,238.1321099526642,50.425854913547326,183.6416136836772,1,3
11.0,1.0,8.0,237.88835523803908,53.217909148039396,186.1971567251644,1,3
11.0,1.0,9.0,238.5870295593372,59.674108898364004,186.51613483554345,1,3
11.0,2.0,0.0,160.90788278934363,25.234565926935993,181.5440634421728,1,1
11.0,2.0,1.0,159.08462826929747,17.625097694505342,179.28279493546844,1,1
11.0,2.0,2.0,160.7680709446405,21.788017072107852,182.1129103436263,1,1
11.0,2.0,3.0,160.4116337954031,23.26011046490648,180.73598041388902,1,1
11.0,2.0,4.0,159.24858022036793,16.032032443354908,177.07534431377854,1,1
11.0,2.0,5.0,161.44725933234218,19.94828066529902,177.70511062747647,1,1
11.0,2.0,6.0,212.52794021718148,170.57466935813468,36.22834063412219,1,6
11.0,2.0,7.0,236.21585387484987,56.48998681449495,185.45973832210652,1,3
11.0,2.0,8.0,240.0597203035712,57.39408374199951,189.27267502216156,1,3
11.0,2.0,9.0,239.3314641079336,63.39031262821495,184.6743571928561,1,3
11.0,3.0,0.0,154.61344219025918,21.084130270214533,174.74249892096978,1,1
11.0,3.0,1.0,155.24526854174698,19.81349533451019,176.28046534865817,1,1
11.0,3.0,2.0,156.40885828397262,23.077584468623087,177.1787691870745,1,1
11.0,3.0,3.0,158.05416824275517,23.96307370105654,176.55302963306434,1,1
11.0,3.0,4.0,157.8330484706609,22.8266483221383,173.6997819577281,1,1
11.0,3.0,5.0,152.5476192652402,22.82419567111947,179.48237968510372,1,1
11.0,3.0,6.0,220.38620021791724,166.33119467569793,33.8993658917875,1,6
11.0,3.0,7.0,214.75438538665748,166.6818374452834,36.033335712639044,1,6
11.0,3.0,8.0,209.8251578816506,166.99260035542372,37.30571418496062,1,6
11.0,3.0,9.0,239.22797005908103,60.32140509740065,185.6183001341384,1,3
11.0,4.0,0.0,158.3820935591894,22.043042320380913,173.22585488610963,1,1
11.0,4.0,1.0,155.89638526381253,19.564535201794197,180.06415523317244,1,1
11.0,4.0,2.0,160.36010306961353,22.674735000649584,180.0639280059412,1,1
11.0,4.0,3.0,158.08396464976065,24.682921449820604,178.28354713382478,1,1
11.0,4.0,4.0,158.5919994283416,21.337593475492895,179.88540813768938,1,1
11.0,4.0,5.0,214.22263066326047,168.30510309672195,29.111961162008928,1,6
11.0,4.0,6.0,212.60860181144446,167.58593013062875,31.64495645285573,1,6
11.0,4.0,7.0,214.14791044220664,168.08672261879136,30.390852511324038,1,6
11.0,4.0,8.0,214.74942637995377,169.39393684776715,35.65951198757631,1,6
11.0,4.0,9.0,219.25845169623108,165.2170724638246,34.999384416994936,1,6
11.0,5.0,0.0,156.22430808260893,19.835134392617245,172.73875281052347,1,1
11.0,5.0,1.0,162.28898414587408,19.98670631729768,177.97368461258256,1,1
11.0,5.0,2.0,156.3718480057154,23.557594201283052,177.40414388904836,1,1
11.0,5.0,3.0,155.39987914666457,23.00096403343605,174.90683969863056,1,1
11.0,5.0,4.0,156.41942584729648,16.845692557922014,174.8024899970839,1,1
11.0,5.0,5.0,215.66626570199952,161.29066408654768,28.35396098562064,1,6
11.0,5.0,6.0,215.2384637157172,164.66867421733645,36.506382946299894,1,6
11.0,5.0,7.0,219.5601874512515,163.89465020514567,33.16856044537256,1,6
11.0,5.0,8.0,217.05522234735562,164.49308523222766,28.24214963789645,1,6
11.0,5.0,9.0,215.21313893607706,165.5037399167168,30.76408714371352,1,6
11.0,6.0,0.0,159.54102387976602,20.12343676035771,175.43491322013327,1,1
11.0,6.0,1.0,158.7180170497649,22.897881690265553,175.42549945061938,1,1
11.0,6.0,2.0,160.6911398023938,17.70089322637338,176.87071844686784,1,1
11.0,6.0,3.0,157.82317276496738,20.409110506466796,176.88015660522385,1,1
11.0,6.0,4.0,219.77874413509107,163.87515251003066,37.7738661211885,1,6
11.0,6.0,5.0,216.27086287897743,166.15361239430757,32.97605437220584,1,6
11.0,6.0,6.0,221.1034979988147,163.63612512494484,29.262327383288508,1,6
11.0,6.0,7.0,213.479983634817,166.0124760029109,27.824433249914364,1,6
11.0,6.0,8.0,215.29767848498088,170.0073291218298,32.221166050517645,1,6
11.0,6.0,9.0,214.51308256221512,164.39365891165232,34.10111230812858,1,6
11.0,7.0,0.0,156.33049799452985,26.7166126804699,183.23712669593098,1,1
11.0,7.0,1.0,159.10666220610716,21.93765110627794,180.88002782949226,1,1
11.0,7.0,2.0,161.23188408539858,19.92246220566451,176.9280661457358,1,1
11.0,7.0,3.0,211.87917990596694,166.97825879461274,33.55358550744544,1,6
11.0,7.0,4.0,211.93523801877828,164.82164058168587,28.555094943309406,1,6
11.0,7.0,5.0,213.10306630282736,167.24987569740728,30.110158761225232,1,6
11.0,7.0,6.0,214.53644329575658,162.10989034981162,32.29710570731977,1,6
11.0,7.0,7.0,215.13902979318908,164.20915572301422,31.409188236969097,1,6
11.0,7.0,8.0,215.68246481114588,163.95562425455873,28.267068799245678,1,6
11.0,7.0,9.0,219.7955594836288,164.34098213656628,31.613383846974294,1,6
11.0,8.0,0.0,142.47675696022878,57.7556533195267,295.202482687439,1,8
11.0,8.0,1.0,141.06042774053506,47.05501398710084,296.9841118502196,1,8
11.0,8.0,2.0,138.07963860708057,45.960456759932796,298.23977201565907,1,8
11.0,8.0,3.0,211.41505039318966,168.39600227077992,32.00013062471659,1,6
11.0,8.0,4.0,216.30551391940813,164.76589382146744,30.934567268531147,1,6
11.0,8.0,5.0,215.94947311689992,163.08159601185147,30.979042536593802,1,6
11.0,8.0,6.0,213.15654416691396,163.77474359801963,26.733860986650424,1,6
11.0,8.0,7.0,218.51718112786605,164.25952588625785,34.700482866579975,1,6
11.0,8.0,8.0,217.91186585947403,162.72730507110475,29.140455360027985,1,6
11.0,8.0,9.0,221.8377802378382,170.44633355439623,31.776134501419925,1,6
11.0,9.0,0.0,140.5406016782546,47.33104461931477,299.3816075806227,1,8
11.0,9.0,1.0,138.20400663772887,43.96919760299183,295.17638404412196,1,8
11.0,9.0,2.0,139.97532979021904,46.08091977043152,298.18122125668907,1,8
11.0,9.0,3.0,137.21856688399401,46.87339660266962,300.4931867758185,1,8
11.0,9.0,4.0,215.8870608497362,165.9122496851632,34.14125408187539,1,6
11.0,9.0,5.0,216.4687161298626,169.62360606797276,30.685452020980353,1,6
11.0,9.0,6.0,214.15794376133067,162.6483658729948,30.772905995742004,1,6
11.0,9.0,7.0,217.69502468502495,169.2400265713279,34.29699025559501,1,6
11.0,9.0,8.0,210.6074292776368,168.7364336924999,27.10618813146495,1,6
11.0,9.0,9.0,217.62639723598883,164.96175296953163,33.72088664142635,1,6
11.0,10.0,0.0,136.89728561848895,51.50302949734325,295.0179426231966,1,8
11.0,10.0,1.0,138.40394046029354,46.573431241304576,294.35673885586834,1,8
11.0,10.0,2.0,140.14447822018795,53.058745746799865,304.5708102450432,1,8
11.0,10.0,3.0,140.15982431863745,51.55534365357335,298.9092817710476,1,8
11.0,10.0,4.0,141.1911935013282,47.97362693430543,298.8410791971551,1,8
11.0,10.0,5.0,216.67192601200296,164.4005533121476,31.65141961860566,1,6
11.0,10.0,6.0,215.08975069752555,168.11887132101018,29.04322830470182,1,6
11.0,10.0,7.0,215.10739123741874,171.00470659218908,34.942382690914684,1,6
11.0,10.0,8.0,218.8692465537099,166.00301084120693,32.719823589926335,1,6
11.0,10.0,9.0,217.99622543850384,170.2219680719929,26.498018916713207,1,6
11.0,11.0,0.0,137.08195775509435,51.67173594800028,297.7473142388095,1,8
11.0,11.0,1.0,138.47003409620908,46.12847331091047,297.14429313415343,1,8
11.0,11.0,2.0,136.76485287879748,53.55321627051755,298.29496393421044,1,8
11.0,11.0,3.0,139.78653812655978,50.23599284140447,300.6253210574963,1,8
11.0,11.0,4.0,142.28293699162708,51.52051562268426,296.7721293789205,1,8
11.0,11.0,5.0,139.14264832755987,50.85966355492444,296.96238960089363,1,8
11.0,11.0,6.0,139.9097670128502,49.94052220723043,300.5069206152219,1,8
11.0,11.0,7.0,210.32421271405266,167.9154400264059,31.21046315099671,1,6
11.0,11.0,8.0,217.22408473768778,168.11190431434042,36.35766915409979,1,6
11.0,11.0,9.0,219.1016463965635,169.77540108943768,35.97209301597088,1,6
11.0,12.0,0.0,140.5402378914235,48.91091342124222,300.1919519104896,1,8
11.0,12.0,1.0,141.47645418142437,48.187344276705765,299.20407081343257,1,8
11.0,12.0,2.0,139.84567280726517,46.94132031033013,301.2190523235253,1,8
11.0,12.0,3.0,140.05364429725898,53.6610680058865,294.52259900202023,1,8
11.0,12.0,4.0,138.54224673993235,48.923814949087884,301.167773584021,1,8
11.0,12.0,5.0,140.96745465839132,49.65394871795591,295.4004796963951,1,8
11.0,12.0,6.0,136.74862436949059,49.727932582615594,294.6017447507668,1,8
11.0,12.0,7.0,69.02896248187312,9.577017950897805,114.30264252096829,1,7
11.0,12.0,8.0,219.92604516057264,169.50699714399747,27.27422286826721,1,6
11.0,12.0,9.0,212.48267738520067,159.1677938432691,29.53957453924114,1,6
11.0,13.0,0.0,141.60304600943343,47.93594702968498,299.3551488781183,1,8
11.0,13.0,1.0,136.5832768805455,50.5938695840192,297.12739458489307,1,8
11.0,13.0,2.0,139.95148739993613,48.6317111110073,295.455124731273,1,8
11.0,13.0,3.0,137.17560741888235,51.14942985271069,299.2964458648035,1,8
11.0,13.0,4.0,142.55406178456363,49.65605275034955,298.70367640320546,1,8
11.0,13.0,5.0,66.076282231571,7.439537450367639,117.04787975770334,1,7
11.0,13.0,6.0,75.80979160366743,9.989564940820223,121.25257741967837,1,7
11.0,13.0,7.0,72.22607739657478,6.150285098247029,117.44669857462495,1,7
11.0,13.0,8.0,71.2419247811571,5.4052519028336565,115.99923960595791,1,7
11.0,13.0,9.0,109.05290144990124,22.32569626202584,240.1751598617526,1,0
11.0,14.0,0.0,142.70758968357137,46.68013014854738,295.1779065026803,1,8
11.0,14.0,1.0,142.65025616880868,50.533985123230345,301.24425544355074,1,8
11.0,14.0,2.0,72.42597483874236,12.95709514228912,118.42528742785036,1,7
11.0,14.0,3.0,70.18397624930827,8.9514622028277,120.0580168403598,1,7
11.0,14.0,4.0,68.65924750400286,6.556236476272946,116.36786837797291,1,7
11.0,14.0,5.0,65.2416564175153,8.489435492237433,112.35814465034476,1,7
11.0,14.0,6.0,70.69347483913748,10.41822836300638,115.86384982496804,1,7
11.0,14.0,7.0,75.16237844167217,4.127600475464805,120.39238520469293,1,7
11.0,14.0,8.0,111.56555661666341,12.739953942382748,253.97119315235855,1,0
11.0,14.0,9.0,109.47952368162709,15.083466374501146,242.31900730628487,1,0
11.0,15.0,0.0,70.03076318698028,7.838016975695708,117.36294688645067,1,7
11.0,15.0,1.0,69.8692966856729,9.596485252141886,116.22788770626627,1,7
11.0,15.0,2.0,66.1663604197512,7.8022395276904115,111.75073823443243,1,7
